6002200892434,PR,FRL,1R,T12D,TRU,UL,70
6002200892441,PR,FRL,1R,T12D,TRU,UL,80
6002200892465,PR,FRL,1R,T12D,TRU,UL,96
6002200892526,AP,PLD,1L,B10D,TRU,UL,135
6002200892533,AP,PLD,1L,B10D,TRU,UL,150
6002200892540,AP,PLD,1L,B10D,TRU,UL,165
6002200892564,PR,PTR,SF,S146,GD,UL,80
6002200892595,AP,GRS,SF,S138,GD,UL,113
6002200892601,AP,GRS,SF,M18T,SUP,UL,120
6002200892618,AP,CP3,1L,T12D,TRU,PR,120
6002200892625,AP,CP3,1L,T12D,TRU,PR,135
6002200892632,AP,CP3,1L,T12D,TRU,PR,150
6002200892649,AP,CP3,1L,T12D,TRU,PR,165
6002200892656,AP,CP3,1L,T12D,TRU,PR,180
6002200892687,AP,CP5,1L,T12D,TRU,PR,120
6002200892694,AP,CP5,1L,T12D,TRU,PR,135
6002200892700,AP,CP5,1L,T12D,TRU,PR,150
6002200892717,AP,CP5,1L,T12D,TRU,PR,165
6002200892724,AP,CP5,1L,T12D,TRU,PR,180
6002200892779,AP,GRS,SF,M18T,SUP,UL,110
6002200892786,AP,GRS,SF,M18T,SUP,UL,150
6002200892793,AP,GRS,SF,B14P,14X5,UL,80
6002200892809,AP,CPP,1L,T12D,TRU,UL,216
6002200892830,AP,CP5,1A,M18T,SWEET,UL,100
6002200892847,AP,CP5,1A,M18T,SWEET,UL,110
6002200892854,AP,CP5,1A,M18T,SWEET,UL,120
6002200892861,AP,CP5,1A,M18T,SWEET,UL,135
6002200892878,AP,CP5,1A,M18T,SWEET,UL,150
6002200892939,AP,CP5,1R,M18T,SWEET,UL,165
6002200892960,PR,FRL,SF,B6LM,BD,LB,30
6002200893080,AP,CP5,1L,M18T,SDAY,UL,90
6002200893134,AP,FUJ,1L,J30J,CHEP,UL,180
6002200893141,AP,FUJ,1R,T12D,TRU,UL,150
6002200893158,AP,CP5,1R,M18T,SWEET,UL,180
6002200893202,AP,FUJ,1L,M18T,SDAY,UL,100
6002200893219,AP,FUJ,1L,M18T,SDAY,UL,110
6002200893226,AP,FUJ,1L,M18T,SDAY,UL,120
6002200893295,AP,FUJ,1L,M18T,SDAY,UL,70
6002200893301,AP,FUJ,1L,M18T,SDAY,UL,80
6002200893318,AP,FUJ,1L,M18T,SDAY,UL,90
6002200893349,AP,TOP,1L,T12D,TRU,SP,216
6002200893356,PR,PTR,1L,T12D,TRU,FZ,112
6002200893363,PR,PTR,1L,T12D,TRU,FZ,96
6002200893370,AP,TOP,1L,M18T,SDAY,UL,70
6002200893387,AP,TOP,1L,M18T,SDAY,UL,80
6002200893394,AP,TOP,1L,M18T,SDAY,UL,90
6002200893400,AP,GAA,SF,M18T,SUP,AL,180
6002200893417,AP,GAA,SF,M18T,SUP,AL,198
6002200893424,AP,GAA,SF,M18T,SUP,AL,216
6002200893431,AP,GDL,AL,T12D,TRU,PR,150
6002200893448,AP,GRS,SF,M18T,TRU,IG,150
6002200893462,AP,GDL,SF,M18T,CAPE,LB,80
6002200893479,AP,GDL,SF,M18T,CAPE,LB,90
6002200893523,AP,SKI,1L,T12D,TRU,SP,216
6002200893530,AP,GDL,SA,M18T,CAPE,LB,80
6002200893547,AP,GDL,SA,M18T,CAPE,LB,90
6002200893554,AP,TOP,1L,M18T,SWEET,UL,100
6002200893561,AP,TOP,1L,M18T,SWEET,UL,110
6002200893639,AP,TOP,1L,M18T,SWEET,UL,216
6002200893646,AP,TOP,1L,M18T,SWEET,UL,70
6002200893653,AP,TOP,1L,M18T,SWEET,UL,80
6002200893660,AP,TOP,1L,M18T,SWEET,UL,90
6002200893684,AP,SKI,1L,T12D,TRU,PR,216
6002200893691,AP,GRS,SF,S138,GD,FG,125
6002200893707,AP,GRS,SF,I166,GEN,UL,125
6002200893714,AP,GDL,ST,B12D,GD,LB,70
6002200893721,AP,GDL,ST,B12D,GD,LB,80
6002200893738,AP,GDL,ST,B12D,GD,LB,84
6002200893769,AP,GDL,ST,S137,GD,UL,100
6002200893776,AP,GDL,ST,S137,GD,UL,113
6002200893790,AP,GDL,ST,S138,GD,UL,125
6002200893820,AP,CP3,1A,T12D,TRU,UL,150
6002200893837,AP,CP3,1A,T12D,TRU,UL,165
6002200893851,AP,GDL,ST,B12D,GD,LB,78
6002200893875,AP,GDL,ST,S136,GD,UL,88
6002200893882,AP,PLD,ST,S138,ND,UL,125
6002200893899,AP,PLD,ST,B12D,ND,LB,70
6002200893905,AP,PLD,ST,B12D,ND,LB,78
6002200893912,AP,PLD,ST,B12D,ND,LB,80
6002200893929,AP,PLD,ST,B12D,ND,LB,84
6002200893943,AP,PLD,ST,S137,ND,UL,113
6002200893950,AP,PLD,ST,S136,ND,UL,88
6002200893967,AP,PLD,ST,S137,ND,UL,100
6002200893981,AP,TOP,1L,T12D,TRU,PR,216
6002200893998,AP,SKI,1L,M18T,SWEET,UL,100
6002200894001,AP,SKI,1L,M18T,SWEET,UL,110
6002200894094,AP,SKI,1L,M18T,SWEET,UL,80
6002200894100,AP,SKI,1L,M18T,SWEET,UL,90
6002200894117,AP,FUJ,1L,M18T,SWEET,UL,100
6002200894124,AP,FUJ,1L,M18T,SWEET,UL,110
6002200894216,AP,FUJ,1L,M18T,SWEET,UL,80
6002200894223,AP,FUJ,1L,M18T,SWEET,UL,90
6002200894254,AP,GDL,1R,M17T,SWEET,UL,216
6002200894261,AP,GRS,1L,M18T,SWEET,UL,100
6002200894278,AP,GRS,1L,M18T,SWEET,UL,110
6002200894353,AP,GRS,1L,M18T,SWEET,UL,70
6002200894360,AP,GRS,1L,M18T,SWEET,UL,80
6002200894377,AP,GRS,1L,M18T,SWEET,UL,90
6002200894384,AP,KKU,SA,M18T,KIKU,LB,180
6002200894391,AP,KKU,SA,M18T,KIKU,LB,198
6002200894421,AP,GRS,SF,Z14P,14X6,UL,88
6002200894438,AP,GDL,ST,A12D,GD,LB,88
6002200894445,AP,RGL,1R,T12D,TRU,UL,135
6002200894452,AP,RGL,1R,T12D,TRU,UL,150
6002200894469,AP,RGL,1R,T12D,TRU,UL,165
6002200894476,AP,GAA,SF,Z14B,14X8,UL,125
6002200894568,AP,CP5,AL,T12D,TRU,PR,150
6002200894575,AP,CP5,AL,T12D,TRU,PR,165
6002200894582,AP,CP5,AL,T12D,TRU,PR,180
6002200894698,AP,CP3,SA,M18T,TRU,UL,100
6002200894704,AP,PLD,SA,M18T,PLADY,LB,100
6002200894711,AP,PLD,SA,M18T,PLADY,LB,110
6002200894728,AP,PLD,SA,M18T,PLADY,LB,120
6002200894841,AP,CP5,1L,M18T,SWEET,UL,90
6002200894872,AP,CP5,1R,T12D,TRU,UL,135
6002200894889,AP,CP5,1R,T12D,TRU,UL,150
6002200894896,AP,CP5,1R,T12D,TRU,UL,165
6002200894933,AP,GRS,SF,Z14P,14X8,UL,138
6002200894940,AP,CP3,SA,M18T,SUP,LB,100
6002200894957,AP,CP3,SA,M18T,SUP,LB,110
6002200894964,AP,CP3,SA,M18T,SUP,LB,120
6002200894971,AP,CP3,SA,M18T,SUP,LB,135
6002200894988,AP,CP3,SA,M18T,SUP,LB,150
6002200894995,AP,CP3,SA,M18T,SUP,LB,165
6002200895008,AP,CP3,SA,M18T,SUP,LB,180
6002200895015,AP,CP3,SA,M18T,SUP,LB,90
6002200895022,AP,CPP,SF,Z16G,16X7,UL,125
6002200895039,AP,GRS,SF,A13D,BD,LB,90
6002200895046,AP,GRS,SF,M18T,SUP,AL,180
6002200895084,AP,FUJ,SA,M12T,TRU,UL,216
6002200895091,AP,CP3,SA,M22T,SUP,UL,231
6002200895107,AP,CP3,SA,M22T,SUP,UL,252
6002200895114,AP,BBN,1R,T12D,TRU,UL,150
6002200895206,AP,RGL,1L,T12D,TRU,RA,135
6002200895213,AP,RGL,1L,T12D,TRU,RA,150
6002200895220,AP,RGL,1L,T12D,TRU,RA,165
6002200895244,AP,GRS,SF,B13D,BD,LB,90
6002200895268,AP,PLD,1A,M18T,PLADY,LB,90
6002200895275,AP,GDL,SF,A12D,WGD,LB,88
6002200895282,AP,CP5,1A,T12D,TRU,UL,165
6002200895299,AP,CPP,SA,M18T,SUP,LB,100
6002200895305,AP,CPP,SA,M18T,SUP,LB,110
6002200895336,AP,CPP,SA,M18T,SUP,LB,90
6002200895367,AP,CP5,1A,T12D,TRU,UL,135
6002200895374,AP,CP5,1A,T12D,TRU,UL,150
6002200895404,AP,FUJ,1R,T12D,TRU,UL,165
6002200895411,AP,PLD,SF,M18T,TRU,UL,120
6002200895428,AP,PLD,SF,M18T,TRU,UL,135
6002200895435,AP,PLD,SF,M18T,TRU,UL,165
6002200895442,AP,GDL,1L,T12D,TRU,FZ,198
6002200895459,AP,CP3,SA,M18T,SUP,UL,135
6002200895473,AP,TOP,1A,T12D,TRU,UL,135
6002200895480,PR,PTR,1A,T12D,TRU,UL,80
6002200895534,AP,FUJ,1A,T12D,TRU,UL,150
6002200895541,AP,PLD,SF,A12D,PLADY,4P,94
6002200895558,AP,CP3,SA,M22T,SUP,LB,231
6002200895565,AP,CP3,SA,M22T,SUP,LB,252
6002200895572,PR,PTR,1L,M12T,TRU,UL,96
6002200895589,AP,FUJ,1A,T12D,TRU,UL,165
6002200895596,AP,RGR,1L,T12D,TRU,UL,165
6002200895619,AP,CIR,1L,T12D,TRU,RA,135
6002200895626,AP,CIR,1L,T12D,TRU,RA,150
6002200895633,AP,CIR,1L,T12D,TRU,RA,165
6002200895657,CH,BNG,1L,M18T,TRU,UL,22X
6002200895695,CH,LAP,1L,M18T,TRU,UL,22X
6002200895732,CH,RAI,1L,M18T,TRU,UL,22X
6002200895756,CH,RLD,1L,M18T,TRU,UL,22X
6002200895817,CH,SWH,1L,M18T,TRU,UL,22X
6002200896098,CH,RLD,1L,D02I,TRU,UL,24X
6002200896104,AP,TOP,1L,T12Z,TRU,FZ,216
6002200896111,AP,SKI,1L,T12Z,TRU,FZ,216
6002200896128,CH,BNG,1L,D02I,TRU,UL,22X
6002200896135,CH,BNG,1L,D02I,TRU,UL,24X
6002200896173,CH,BNG,SA,D02I,TRU,UL,28X
6002200896203,CH,RAI,1L,D02I,TRU,UL,22X
6002200896210,CH,RAI,1L,D02I,TRU,UL,24X
6002200896227,CH,RAI,1L,D02I,TRU,UL,28X
6002200896302,PR,WBC,1A,M166,SUP,OL,96
6002200896401,CH,SWH,SA,D02I,TRU,UL,26X
6002200896449,PR,WBC,1A,M12T,TRU,UL,84
6002200896456,CH,SWH,1L,D02I,TRU,UL,22X
6002200896470,CH,SWH,1L,D02I,TRU,UL,26X
6002200896487,PR,WBC,SF,A06M,BD,UL,35
6002200896494,PR,WBC,SF,A06M,BD,UL,40
6002200896517,PR,WBC,SF,A06W,WGD,UL,40
6002200896531,CH,LAP,1L,D02I,TRU,UL,22X
6002200896548,CH,LAP,1L,D02I,TRU,UL,24X
6002200896562,PR,WBC,SF,A06W,WGD,UL,35
6002200896579,PR,WBC,1A,A14T,CAPE,UL,84
6002200896586,PR,WBC,1A,A14T,CAPE,UL,90
6002200896593,PR,WBC,SF,A16P,16X6,UL,80
6002200896609,PR,WBC,SF,A16P,16X6,UL,84
6002200896623,PR,WBC,SF,A16P,16X6,UL,96
6002200896661,PR,WBC,SF,Z16P,16X6,UL,96
6002200896678,PR,WBC,SA,M12T,SWEET,LB,52
6002200896685,PR,WBC,SA,M12T,SWEET,LB,60
6002200896722,AP,GRS,1A,M17T,TRU,UL,216
6002200896746,PR,WBC,1A,T12D,TRU,UL,90
6002200896753,AP,CIR,1L,T12Z,TRU,FZ,198
6002200896760,AP,CIR,1L,T12Z,TRU,FZ,216
6002200896784,AP,CIR,1A,M18T,TRU,UL,135
6002200896807,AP,FUJ,1L,T12Z,TRU,FZ,198
6002200896814,AP,FUJ,1L,T12Z,TRU,FZ,216
6002200896838,AP,PNG,1R,M17T,TRU,UL,216
6002200897071,PR,SMP,1A,M12T,GEN,UL,112
6002200897088,PR,SMP,1A,M12T,GEN,UL,120
6002200897095,PR,SMP,1A,M12T,GEN,UL,96
6002200897101,PR,WBC,2A,J38B,TRU,UL,70
6002200897132,PR,WBC,1A,P14P,GD,UL,52
6002200897149,PR,WBC,1A,P14P,GD,UL,60
6002200897156,PR,WBC,1A,P14P,GD,UL,70
6002200897163,PR,WBC,1A,P14P,GD,UL,80
6002200897170,PR,WBC,1A,P14P,GD,UL,90
6002200897293,PR,FGO,1A,A06D,TRU,LB,26
6002200897309,PR,FGO,1A,A06D,TRU,LB,30
6002200897316,PR,FGO,1A,A06D,TRU,LB,35
6002200897323,PR,FGO,1A,A06D,TRU,LB,40
6002200897330,PR,FGO,1A,A06D,TRU,LB,45
6002200897347,AP,PNG,1A,M18T,TRU,UL,135
6002200897354,AP,RGL,1L,T12Z,TRU,FZ,198
6002200897361,AP,RGL,1L,T12Z,TRU,FZ,216
6002200897378,AP,SKI,1L,T12Z,TRU,FZ,198
6002200897385,AP,TOP,1L,T12Z,TRU,FZ,198
6002200897392,PR,CHY,1A,A06D,CAPE,UL,42
6002200897446,PR,CHY,SF,M12T,TRU,UL,96
6002200897545,PR,WBC,1A,B12D,CAPE,UL,52
6002200897552,PR,GRW,SF,A13D,BD,LB,60
6002200897569,PR,GRW,SF,A13D,BD,LB,70
6002200897576,PR,GRW,SF,A13D,BD,LB,80
6002200897583,PR,GRW,SF,A16P,16X6,NS,90
6002200897590,PR,GRW,SF,A18P,18X6,NS,96
6002200897606,PR,GRW,SF,A18P,18X7,NS,112
6002200897651,PR,BHD,1A,M12T,TRU,UL,45
6002200897675,PR,BHD,1A,M12T,TRU,UL,52
6002200897682,PR,BHD,1A,M12T,TRU,UL,60
6002200897699,PR,WBC,1A,M12T,TRU,UL,70
6002200897705,PR,ABF,1A,A06D,TRU,UL,40
6002200897712,AP,CIR,1L,T12Z,TRU,SP,198
6002200897729,AP,CIR,1L,T12Z,TRU,SP,216
6002200897736,PR,PTR,SF,M12T,SSW,LB,60
6002200897743,PR,PTR,SF,M12T,SSW,LB,70
6002200897750,PR,PTR,SF,M12T,SSW,LB,80
6002200897774,AP,PNG,1R,M18T,TRU,UL,120
6002200897781,AP,CIR,SA,C18C,GEN,UL,172
6002200897798,AP,CIR,SA,C18C,GEN,UL,180
6002200897804,AP,GAA,SF,S147,GD,UL,113
6002200897811,AP,OZG,1Z,J11T,TRU,UL,198
6002200897828,PR,BHD,1A,P14P,GD,UL,70
6002200897835,PR,BHD,1A,P14P,GD,UL,80
6002200897842,PR,BHD,1A,P14P,GD,UL,90
6002200897859,PR,PTR,SF,Z16P,16X6,NS,112
6002200897866,PR,PTR,SF,Z16P,16X6,NS,90
6002200897873,PR,PTR,SF,Z16P,16X6,NS,96
6002200897880,PR,PTR,SF,Z16P,16X7,NS,120
6002200897897,PR,PTR,SF,S165,GD,UL,80
6002200897910,PR,PTR,SF,S166,GD,UL,90
6002200897927,PR,PTR,SF,S166,GD,UL,96
6002200897958,AP,GAA,SF,A14B,14X6,NS,88
6002200897965,AP,GAA,SF,A186,TRU,IF,100
6002200897972,PR,PTR,SF,Z16P,16X6,NS,80
6002200898023,PR,ABF,1A,M165,SUP,OL,90
6002200898030,PR,ABF,1A,M166,SUP,OL,96
6002200898047,AP,GAA,SF,A226,TRU,IF,138
6002200898078,PR,BHD,SF,S166,GD,UL,90
6002200898092,PR,ABF,1A,B06D,TRU,UL,24
6002200898108,PR,ABF,1A,B06D,TRU,UL,26
6002200898115,AP,GAA,SF,B14B,14X5,NS,70
6002200898122,AP,GAA,SF,B14B,14X5,NS,80
6002200898139,AP,GAA,SF,B14B,14X6,NS,84
6002200898214,PR,DDC,2A,J34B,TRU,92,70
6002200898221,PR,DDC,2A,J34B,TRU,93,70
6002200898238,PR,DDC,2A,J34B,TRU,94,70
6002200898245,PR,DDC,2A,J34B,TRU,95,70
6002200898252,PR,DDC,2A,J34B,TRU,96,70
6002200898269,PR,DDC,2A,J34B,TRU,97,70
6002200898283,AP,RGR,1L,M18T,TRU,UL,80
6002200898290,AP,RGR,1L,M18T,TRU,UL,90
6002200898306,AP,RGR,1L,T12D,TRU,UL,135
6002200898313,AP,RGR,1L,T12D,TRU,UL,150
6002200898320,AP,RGR,1L,T12D,TRU,UL,180
6002200898368,PR,BHD,SF,G147,GD,UL,96
6002200898382,PR,BHD,SF,S166,GD,UL,96
6002200898399,AP,GAA,SF,S126,GD,UL,80
6002200898405,AP,GAA,SF,Z186,TRU,IF,100
6002200898412,PR,CNC,SF,A06W,WGD,UL,30
6002200898429,PR,CNC,SF,A06W,WGD,UL,35
6002200898436,PR,CNC,SF,A06W,WGD,UL,40
6002200898443,PR,DDC,SF,A07D,BD,LB,48
6002200898542,PR,DDC,1A,M12T,CAPE,LB,60
6002200898559,PR,DDC,1A,M12T,CAPE,LB,70
6002200898641,PR,CNC,SF,A06W,WGD,UL,26
6002200898658,PR,CNC,SF,A06W,WGD,UL,45
6002200898665,PR,CNC,SF,A06W,WGD,UL,48
6002200898689,PR,PTR,1A,A14T,CAPE,UL,80
6002200898696,PR,CHY,1A,A06D,TRU,LB,30
6002200898702,PR,CHY,1A,A06D,TRU,LB,35
6002200898726,AP,GAA,SF,A167,16X7,AR,150
6002200898740,PR,BBC,SF,G147,GD,UL,112
6002200898757,PR,BBC,SF,G147,GD,UL,96
6002200898795,PR,BBC,SF,S166,GD,UL,96
6002200898801,PR,BBC,SF,S167,GD,UL,112
6002200898825,PR,PTR,SF,Z18P,18X7,NS,120
6002200898832,PR,CHY,1A,B06D,BD,UL,18
6002200898856,PR,CHY,1A,B06D,BD,UL,24
6002200898863,PR,PTR,1A,A14T,GD,UL,80
6002200898870,AP,GAA,SF,A148,14X8,AR,113
6002200898894,PR,PTR,SF,S167,GD,UL,96
6002200898900,AP,GAA,SF,A149,14X9,AR,150
6002200898924,PR,DDC,SF,A6LW,WGD,LB,30
6002200898931,PR,DDC,SF,A6LW,WGD,LB,35
6002200898948,PR,DDC,SF,A6LW,WGD,LB,40
6002200898955,PR,DDC,SF,A6LW,WGD,LB,45
6002200898979,PR,SMP,SF,G147,GD,UL,96
6002200898986,PR,SMP,SF,G147,GD,UL,112
6002200898993,PR,SMP,SF,G148,GD,UL,120
6002200899037,PR,DDC,SF,M12T,SUP,UL,112
6002200899044,PR,DDC,SF,M12T,SUP,UL,120
6002200899051,PR,DDC,SF,M12T,SUP,UL,96
6002200899068,PR,PTR,SF,A13D,BD,LB,60
6002200899082,PR,SMP,SF,S165,GD,UL,80
6002200899099,PR,SMP,SF,S166,GD,UL,90
6002200899136,PR,BHD,SF,G147,GD,UL,90
6002200899143,AP,RGR,1L,T12D,TRU,UL,120
6002200899150,PR,RBC,1A,A06D,TRU,LB,30
6002200899167,PR,RBC,1A,A06D,TRU,LB,35
6002200899174,PR,RBC,1A,A06D,TRU,LB,40
6002200899181,PR,RBC,1A,M12T,TRU,UL,38
6002200899198,AP,GAA,SF,Z148,TRU,AL,125
6002200899204,AP,GAA,SF,Z149,TRU,AL,138
6002200899211,AP,GAA,SF,Z149,TRU,AL,150
6002200899228,PR,DDC,1A,A06D,TRU,LB,24
6002200899235,PR,DDC,1A,A06D,TRU,LB,26
6002200899266,PR,BHD,1A,P14P,GD,UL,60
6002200899273,PR,PTR,SF,Z18P,18X6,NS,112
6002200899280,PR,DDC,SF,B07D,BD,LB,24
6002200899297,PR,DDC,1A,B06D,TRU,LB,18
6002200899310,PR,DDC,SF,A6LW,WGD,LB,26
6002200899334,PR,DDC,SF,B07D,BD,LB,26
6002200899358,PR,ABF,SF,A16G,16X5,UL,80
6002200899365,PR,ABF,SF,A16G,16X6,UL,90
6002200899389,AP,GAA,SF,G149,GD,UL,150
6002200899396,AP,GAA,SF,Z14B,14X7,NS,113
6002200899402,AP,GAA,SF,Z14B,14X8,NS,125
6002200899440,AP,RGR,SA,M18T,TRR,LB,100
6002200899464,AP,RGR,SA,M18T,TRR,LB,90
6002200899471,AP,RGR,SA,M22T,TRR,UL,231
6002200899488,AP,RGR,SA,M22T,TRR,UL,252
6002200899518,AP,PNG,AL,T12D,TRU,UL,135
6002200899525,AP,GAA,SF,A149,14X9,AR,138
6002200899532,PR,GRB,SA,M12T,TRU,LB,45
6002200899556,AP,RGL,SF,Z14P,14X6,NS,88
6002200899563,AP,RGL,SF,Z14P,14X7,NS,100
6002200899570,AP,RGL,SF,Z14P,14X7,NS,113
6002200899587,PR,PTR,SF,G147,GD,UL,112
6002200899594,PR,PTR,SF,G148,GD,UL,120
6002200899600,AP,GAA,SF,A148,TRU,AL,125
6002200899617,AP,GDL,1A,M18T,CAPE,LB,150
6002200899624,AP,GDL,1A,M18T,CAPE,LB,165
6002200899631,AP,GAA,1A,M18T,SUP,UL,180
6002200899648,AP,RGL,SF,Z14P,14X8,NS,125
6002200899655,AP,RGR,SA,M18T,TRR,UL,90
6002200899679,PR,PTR,SA,M12T,SSW,UL,38
6002200899686,PR,PTR,SA,M12T,SSW,UL,48
6002200899693,PR,PTR,SA,M12T,SSW,UL,70
6002200899709,PR,PTR,SF,Z18P,18X6,UL,112
6002200899716,PR,PTR,SF,Z18P,18X7,UL,120
6002200899730,AP,GSP,AL,T12D,TRU,UL,135
6002200899747,PR,BBC,1A,P14P,GD,UL,52
6002200899754,PR,BBC,1A,P14P,GD,UL,60
6002200899761,PR,BBC,1A,P14P,GD,UL,70
6002200899778,PR,BBC,1A,P14P,GD,UL,80
6002200899785,PR,BBC,1A,P14P,GD,UL,90
6002200899808,AP,GDL,SA,M18T,SSW,UL,135
6002200899815,AP,GAA,SF,Z167,GEN,AL,125
6002200899822,AP,GAA,SF,Z167,GEN,AL,138
6002200899839,AP,GAA,SF,Z167,GEN,AL,150
6002200899846,AP,GAA,SF,Z186,GEN,IF,100
6002200899853,AP,GAA,SF,Z186,GEN,IF,113
6002200899860,AP,GAA,SF,Z186,GEN,IF,125
6002200899877,AP,GAA,SF,Z206,GEN,IF,138
6002200899884,AP,GAA,SF,Z226,GEN,IF,150
6002200899891,AP,RGL,1A,M18T,GEN,UL,135
6002200899907,AP,RGL,1A,M18T,GEN,UL,150
6002200899914,AP,RGL,1A,M18T,GEN,UL,165
6002200899938,PR,PTR,1A,B14T,CAPE,UL,80
6002200899952,PR,PTR,SA,M12T,SSW,UL,45
6002200899969,PR,PTR,SA,Z16N,TRU,UL,112
6002200899976,PR,PTR,SA,Z16N,TRU,UL,120
6002200899983,PR,PTR,SF,Z16P,16X6,UL,96
6002200899990,AP,GAA,SF,B14B,14X6,UL,84
6002200900023,PR,PTR,SF,Z16P,16X6,UL,90
6002200900054,AP,GDL,1L,T12Z,TRU,FZ,198
6002200900078,PR,ABF,1A,A06D,TRU,LB,24
6002200900085,PR,ABF,1A,A06D,TRU,LB,26
6002200900092,PR,ABF,1A,A06D,TRU,LB,30
6002200900108,PR,ABF,1A,A06D,TRU,LB,35
6002200900115,PR,ABF,1A,B06D,TRU,LB,18
6002200900139,PR,BBC,SF,S166,GD,TF,96
6002200900146,PR,BBC,SF,S167,GD,TF,112
6002200900153,AP,GAA,SF,A14B,14X5,UL,80
6002200900160,AP,GAA,SF,B14B,14X5,UL,70
6002200900207,AP,GAA,SF,E068,GD,UL,125
6002200900214,AP,GDL,1A,M18T,GEN,UL,135
6002200900221,AP,GDL,1A,M18T,GEN,UL,150
6002200900238,AP,RGL,SA,M18T,CAPE,LB,180
6002200900245,AP,RGL,SA,M18T,CAPE,LB,198
6002200900337,AP,RGL,SF,A13P,13X7,NS,88
6002200900344,AP,RGL,SF,A13P,13X7,UL,88
6002200900351,AP,GAA,SF,Z148,TRU,AL,138
6002200900375,PR,FRL,SF,A6LM,BD,LB,45
6002200900467,AP,GAA,SF,M18T,SUP,UL,135
6002200900498,AP,RGL,SA,M18T,CAPE,LB,150
6002200900504,AP,RGL,SA,M18T,CAPE,LB,165
6002200900511,PR,PTR,1A,K147,TRU,FZ,112
6002200900528,PR,PTR,1A,K148,TRU,FZ,120
6002200900535,AP,GRS,SF,Z14P,14X7,NS,100
6002200900542,AP,GRS,SF,Z14P,14X7,NS,113
6002200900566,AP,GRS,SF,Z14P,14X8,NS,138
6002200900573,AP,RYB,SA,T12T,GEN,UL,165
6002200900627,AP,RGL,1L,A10Z,GEN,SP,198
6002200900634,AP,RGL,1L,A10Z,GEN,SP,216
6002200900641,AP,RGL,SF,Z14P,14X6,UL,88
6002200900658,AP,RGL,SF,Z14P,14X7,UL,113
6002200900665,AP,FUJ,SF,Z14P,14X7,UL,100
6002200900672,AP,FUJ,SF,Z14P,14X7,UL,113
6002200900689,AP,FUJ,SF,Z14P,14X8,UL,125
6002200900696,AP,GDL,1A,M12T,GEN,UL,100
6002200900702,AP,GDL,1A,M12T,GEN,UL,84
6002200900719,AP,GDL,1A,M12T,GEN,UL,88
6002200900726,PR,ABF,1A,A06D,TRU,LB,40
6002200900733,PR,ABF,1A,M12T,SSW,UT,80
6002200900757,PR,ABF,SF,S165,GD,UL,80
6002200900795,PR,ABF,SF,S166,GD,UL,96
6002200900818,PR,ABF,SF,Z16G,16X5,UL,96
6002200900825,AP,BBN,SF,A127,TRU,AB,84
6002200900832,AP,BBN,SF,M18T,SUP,UL,100
6002200900849,AP,BBN,SF,M18T,SUP,UL,110
6002200900856,AP,BBN,SF,M18T,SUP,UL,120
6002200900863,AP,BBN,SF,Z127,TRU,AB,88
6002200900887,AP,BBN,SF,S146,GD,TF,88
6002200900900,AP,BBN,SF,S147,GD,TF,113
6002200900917,AP,BBN,SF,T06D,GD,UL,40
6002200900924,AP,BBN,SF,A127,TRU,AB,88
6002200900931,AP,RGL,SF,T06D,GD,UL,40
6002200900948,PR,FRL,SF,A06D,TRU,LB,40
6002200900955,PR,FRL,SF,A06D,TRU,LB,45
6002200900962,AP,BBN,SF,E067,GD,UL,113
6002200900979,AP,BBN,SF,E068,GD,UL,125
6002200901006,AP,GRS,SF,S147,GD,FF,113
6002200901013,AP,GRS,SF,S148,GD,FF,125
6002200901044,AP,GRS,1L,T12Z,TRU,FZ,180
6002200901068,AP,GRS,1L,T12D,TRU,FZ,180
6002200901075,AP,BBN,1L,A10Z,GEN,SP,198
6002200901082,AP,BBN,1L,A10Z,GEN,SP,216
6002200901099,AP,FUJ,1L,A10Z,GEN,SP,198
6002200901105,AP,FUJ,1L,A10Z,GEN,SP,216
6002200901112,AP,GDL,1L,A10Z,GEN,SP,198
6002200901129,AP,GDL,1L,A10Z,GEN,SP,216
6002200901174,PR,DDC,SF,A12D,BD,LB,80
6002200901181,AP,GAA,SF,S146,GD,FF,84
6002200901198,AP,GAA,SF,S146,GD,FF,88
6002200901204,AP,GAA,SF,S147,GD,FF,100
6002200901211,AP,GAA,SF,S147,GD,FF,113
6002200901228,AP,GAA,SF,S148,GD,FF,125
6002200901235,PR,PTR,SF,S166,GD,FF,90
6002200901259,AP,BBN,1A,B12D,CAPE,UL,64
6002200901273,PR,PTR,1A,M12S,SUP,UL,70
6002200901280,AP,BBN,SF,E067,GD,UL,100
6002200901310,AP,BBN,SF,S146,GD,FF,84
6002200901327,AP,BBN,SF,S146,GD,FF,88
6002200901334,AP,BBN,SF,S147,GD,FF,100
6002200901341,AP,BBN,SF,S147,GD,FF,113
6002200901358,AP,BBN,SF,S148,GD,FF,125
6002200901389,AP,GRS,1A,T12D,TRU,UL,165
6002200901426,AP,GRS,SF,A13P,13X7,UL,88
6002200901471,AP,GRS,SA,M18T,CAPE,LB,100
6002200901488,AP,GRS,SA,M18T,CAPE,LB,110
6002200901495,AP,GRS,SA,M18T,CAPE,LB,135
6002200901501,AP,GRS,SA,M18T,CAPE,LB,150
6002200901532,AP,GAA,SF,Z16G,16X6,UL,113
6002200901556,PR,ABF,1A,B06D,TRU,LB,24
6002200901570,PR,PTR,1A,M12T,SSW,UL,52
